Customer Review Final,Emotion Encoded
"[""suara"", ""bersih"", ""noise"", ""hasil"", ""bagus"", ""ngerekam"", ""pakai"", ""headset"", ""iphone"", ""pakai""]",4
"[""native"", ""aplikasi"", ""deskripsi"", ""windshield"", ""rusak"", ""on"", ""arrival""]",4
"[""tulis"", ""motif"", ""iron"", ""cement"", ""save"", ""jual"", ""motif"", ""langsung"", ""kirim"", ""motif"", ""acak""]",1
"[""kali"", ""beli"", ""app"", ""hijau"", ""oren"", ""puas"", ""barang"", ""beli"", ""kecewa"", ""sih"", ""beli"", ""oyster"", ""cement"", ""asumsi"", ""warna"", ""abu"", ""muda"", ""dove"", ""grey"", ""cement"", ""mulus"", ""tekstur"", ""katalog"", ""cari"", ""referensi"", ""foto"", ""ulas"", ""temu"", ""foto"", ""real"", ""order"", ""pas"", ""hasil"", ""kuning"", ""bayang"", ""banding"", ""dove"", ""grey"", ""cement"", ""beli"", ""tnyata"", ""beda"", ""photo"", ""attached"", ""kali"", ""seller"", ""foto"", ""produk"", ""disetting"", ""lighting"", ""white"", ""balancenya"", ""akurat"", ""netral"", ""warna"", ""produk"", ""seller"", ""komunikatif"", ""foto"", ""produk"", ""zoom"", ""in"", ""customer"", ""tolong"", ""note"", ""oyster"", ""cement"", ""ya"", ""plus"", ""point"", ""packing"", ""rapi"", ""kirim"", ""cepat""]",4
"[""barang"", ""kondisi"", ""sobek""]",4
"[""penyok"", ""belah"", ""kiri"", ""usb"", ""fungsi"", ""mesti"", ""ganti"", ""usb""]",4
"[""barang"", ""kabel"", ""kasih"", ""rusak"", ""pakai"", ""kabel"", ""biar"", ""lampu"", ""nyala"", ""next"", ""qc"", ""nya"", ""tingkat""]",4
"[""barang"", ""fungsi"", ""norma"", ""kecuali"", ""kabel"", ""usb"", ""nya"", ""rusak"", ""pakai"", ""kabel"", ""usb"", ""handphone"", ""komplain"", ""toko"", ""maaf"", ""tawar"", ""ganti"", ""tolong"", ""cek"", ""kirim"", ""tks""]",4
"[""barang"", ""packing"", ""rapi"", ""led"", ""nya"", ""nyala"", ""barang"", ""travelling"", ""pas"", ""coba"", ""led"", ""nyala"", ""hubung"", ""toko"", ""tanggung"", ""status"", ""order"", ""selesai"", ""layak"", ""barang"", ""tes"", ""kirim"", ""beli"", ""fungsi""]",0
"[""miniboxnya"", ""sih"", ""oke"", ""lampu"", ""led"", ""fungsi"", ""nyala"", ""kabel"", ""usbnya"", ""bengkok"", ""masuk"", ""kepala"", ""charger"", ""fungsi"", ""pakai"", ""kabel"", ""charger"", ""handphone"", ""komplain"", ""maksud"", ""tinggal"", ""kirim"", ""kabel"", ""bukti"", ""unboxing"", ""youtuber"", ""video"", ""unboxing"", ""belanja"", ""online"", ""for"", ""your"", ""information"", ""ya"", ""kemas"", ""ekspedi"", ""rusak"", ""dalem"", ""bengkok"", ""ya""]",1
"[""kirim"", ""cepat"", ""teliti"", ""kirim"", ""macro"", ""lens"", ""fish"", ""eye"", ""wide"", ""angle"", ""macro"", ""lens"", ""mohon"", ""cek"", ""kirim"", ""kecewa""]",4
"[""respon"", ""cepat"", ""sayang"", ""lensa"", ""macro"", ""nya"", ""baret"", ""maklum"", ""murah"", ""harap"", ""kualitas"", ""barang""]",4
"[""barang"", ""salah"", ""lensa"", ""gores"", ""tengah""]",4
"[""qc"", ""oh"", ""qc"", ""lensa"", ""dalam"", ""pecah"", ""katnya"", ""cek"", ""qc"", ""picking"", ""tambah"", ""buble"", ""wrap"", ""baik"", ""layan""]",0
"[""toko"", ""bodoh"", ""packing"", ""hancur"", ""packing"", ""barang"", ""rusak"", ""pesan"", ""sesuai"", ""tuju"", ""beli"", ""toko"", ""bodoh"", ""beli"", ""usb"", ""mini"", ""fan"", ""order"", ""barang"", ""ready"", ""toko"", ""ready"", ""hasil"", ""paket"", ""rumah"", ""selip"", ""uang"", ""refund"", ""usb"", ""mini"", ""fan"", ""klk"", ""barang"", ""kosong"", ""cancel"", ""tolol"", ""harap"", ""customer"", ""pikir"", ""kali"", ""kali"", ""belanja"", ""toko"", ""tolol"", ""kecewa"", ""beli"", ""nya"", ""terima"", ""kasih""]",0
"[""moga"", ""tingkat"", ""qcnya"", ""packing"", ""bubblewrap"", ""patah"", ""kirim"", ""sayang"", ""video"", ""unboxing"", ""beli"", ""aman"", ""jepit"", ""packing"", ""posisi"", ""pas"", ""ujung"", ""gompal""]",4
"[""packingnya"", ""ujung"", ""nya"", ""lecet"", ""lengkap"", ""sesuai"", ""order""]",4
"[""murah"", ""sesuai"", ""harga"", ""barang"", ""keras"", ""butuh"", ""tangan"", ""ringan"", ""berat"", ""harga"", ""murah"", ""ya"", ""ekspektasi""]",1
"[""keras"", ""tangan"", ""sakittt"", ""jual"", ""paket"", ""bagus"", ""jual"", ""lepas"", ""beda"", ""banget"", ""sesal"", ""beli""]",1
"[""dtrima"", ""barusan"", ""cacat"", ""gores"", ""mulus"", ""kesan"", ""surat"", ""pemberitahuan"", ""tahun"", ""bekas"", ""tara"", """", """", ""iya"", ""sudahlh"", ""terima"", ""kasih""]",4
"[""bagus"", ""kamera"", ""mirrorless"", ""goyang"", ""goyang""]",4
"[""unboxing"", ""barang"", ""minggu"", ""kota"", ""kecewa"", ""banget"", ""beli"", ""barang"", ""toko"", ""tripod"", ""cover"", ""plastik"", ""anti"", ""air"", ""pas"", ""diunboxing"", ""kirim"", ""tripod"", ""cover"", ""plastik"", ""harga"", ""murah"", ""sebrapa"", ""kualitas"", ""toko"", ""utama"", ""teliti"", ""sengaja"", ""kirim"", ""costumer"", ""rugi"", ""waspada"", ""belanja"", ""online"", ""power"", ""negativege"", ""ngejamin"", ""trust"", ""seller""]",1
"[""kecewa"", ""barang"", ""lengkap"", ""holder"", ""mohon"", ""dipetiksa"", ""kirim"", ""anak"", ""menang"", ""marah""]",4
"[""barang"", ""kualitas"", ""jelek"", ""kaki"", ""patah"", ""pecah"", ""tekuk"", ""pecah"", ""copot"", ""pakai"", ""buang""]",0
"[""ukur"", ""mur"", ""kepala"", ""gorillanya"", ""sesuai"", ""ukur"", ""mur"", ""holder"", ""handpone"", ""kamera"", ""kecewa"", ""tolong"", ""kasih"", ""solusi""]",4
"[""rumah"", ""cek"", ""gorilla"", ""pod"", ""nya"", ""pecah"", ""jadi"", ""kaki"", ""gampang"", ""copot""]",4
"[""juragan"", ""ya"", ""gorrilapod"", ""nya"", ""cocok"", ""kamera"", ""bawa"", ""masuk"", ""sesuai"", ""gorillapod"", ""diskusi"", ""fuji"", ""xa"", ""agan"", ""besar"", ""muat"", ""lubang"", ""lubang"", ""tongsis"", ""handphone"", ""pasang"", ""barang"", ""bagus"", ""sesuai""]",0
"[""barang"", ""hilang"", ""tuju"", ""resi"", ""agen"", ""kurir"", ""kontak"", ""rekan"", ""rekan"", ""rekan"", ""jelas"", ""sayang"", ""untung"", ""barang"", ""murah"", ""rugi""]",1
"[""gampang"", ""lepas"", ""nge"", ""grip"", ""new"", ""fujifilm"", ""x"", ""t""]",4
"[""leher"", ""patah"", ""seller"", ""nya"", ""ganti"", ""rugi"", ""tau"", ""cek"", ""kirim""]",1
"[""barang"", ""fungsi"", ""kaki"", ""kunci"", ""oke""]",4
"[""barang"", ""rusak"", ""pakai"", ""jarang""]",4
"[""kaki"", ""tripod"", ""rusak"", ""kunci"", ""angkat"", ""langsung"", ""turun""]",4
"[""noted"", ""tulung"", ""cek"", ""sopir"", ""kali"", ""ya"", ""patahin"", ""j"", ""iya"", ""patah"", ""rusak"", ""kayak"", ""teken"", ""kucel"", ""duit"", ""beli"", ""muas"", ""x"", ""tulung"", ""cek"", ""teliti"", ""ya""]",1
"[""bahan"", ""kuat"", ""pasang"", ""quick"", ""mount"", ""patah"", ""mekanisme"", ""kunci""]",4
"[""kirim"", ""cepat"", ""packingnya"", ""rapi"", ""barang"", ""mudah"", ""patah"", ""pakai"", ""patah""]",4
"[""kecewa"", ""teliti"", ""pesan"", ""pcs"", ""kirim"", ""pcs"", ""kirim"", ""ulang"", ""kecewa"", ""akibat"", ""lambat"", ""bawa"", ""pulang"", ""kampung"", ""saran"", ""teliti"", ""barang"", ""murah""]",4
"[""deskripsi"", ""diameter"", ""filter"", ""keliru"", ""pasang"", ""lenshood"", ""lenscap"", ""cocok""]",4
"[""lcd"", ""kamera"", ""lepas"", ""posisi"", ""moga"", ""teliti"", ""pilih"", ""barang"", ""kirim"", ""cek""]",4
"[""kualitas"", ""oke"", ""sih"", ""masuk"", ""kamera"", ""pakai"", ""phantom"", ""power""]",4
"[""barang"", ""selamat"", ""mic"", ""fungsi"", ""kualitas"", ""redam"", ""suara""]",4
"[""respon"", ""seller"", ""bagus"", ""produk"", ""suara"", ""kalah"", ""mic"", ""handphone"", ""internal"", ""harga"", ""sesuai"", ""kualitas""]",1
"[""bungkus"", ""kirim"", ""pakai"", ""boxnya"", ""benyek"", ""parah"", ""isi"", ""ky"", ""barang"", ""bekas"", ""banget"", ""baret"", ""noda"", ""kayak"", ""gel"", ""jorok"", ""banget""]",0
"[""barang"", ""lepas"", ""hilang"", ""toko"", ""jasa"", ""kirim""]",1
"[""produk"", ""untung"", ""nya"", ""bagus"", ""emas"", ""buruk"", ""bilang"", ""layak"", ""penyok"", ""kotak"", ""nya"", ""bekas"", ""pakai""]",1
"[""barang"", ""bagus"", ""kirim"", ""cepat"", ""sayang"", ""packaging"", ""ada"", ""pesan"", ""bubble"", ""wrap"", ""indah"", ""respon"", ""bagus""]",1
"[""fungsi"", ""retur"", ""berat"", ""ongkos"", ""kirim"", ""depan"", ""tes"", ""kirim""]",4
"[""kecewa"", ""kirim"", ""barang"", ""nya"", ""rusak"", ""penyok"", ""giur"", ""harga"", ""murah"", ""ya"", ""teman"", ""teman""]",1
"[""lemah"", ""kuat"", ""diri"", ""posisi"", ""tunduk"", ""jatuh"", ""kuat"", ""tahan"", ""berat"", ""handphone""]",4
"[""sesuai"", ""harga"", ""build"", ""quality"", ""nya"", ""bagus"", ""material"", ""bodi"", ""nya"", ""plastik"", ""kuat"", ""tahan"", ""beban"", ""handphone"", ""kadang"", ""jatuh"", ""tripod"", ""nya"", ""handphone"", ""nya"", ""posisi"", ""tunduk"", ""pakai"", ""batang"", ""mount"", ""nya"", ""patah"", ""note"", ""foto"", ""pasangin"", ""tripod"", ""nya"", ""holder"", ""merek"", ""holder"", ""bawa"", ""bagus""]",4
"[""kualitas"", ""kecewa"", ""pakai"", ""rusak"", ""bola"", ""joinnya""]",4
"[""goyang"", ""sih"", ""bahan"", ""nya"", ""aluminium"", ""plastik"", ""kecewa"", ""beli"", ""tripod""]",4
"[""barang"", ""jelek"", ""pakai"", ""patah""]",4
"[""barang"", ""oke"", ""kirim"", ""pesan"", ""tanggal"", ""sampai"", ""tanggal""]",4
"[""pas"", ""pcs"", ""ngiket"", ""rambut"", ""pas"", ""kenceng"", ""ya"", ""saran"", ""tambah"", ""bubble"", ""wrap"", ""biar"", ""safety"", ""pouch"", ""nya"", ""gunting"", ""emas""]",1
"[""barang"", ""sesuai"", ""pesan""]",4
"[""kecewa""]",0
"[""barang"", ""kirim"", ""komplain"", ""respon""]",1
"[""proses"", ""kirim"", ""cepat"", ""warna"", ""sesuai"", ""pesan"", ""hitam"", ""doff"", ""doffnya"", ""bocel"", ""sesuai"", ""ekspektasi"", ""deh""]",4
"[""chat"", ""read"", ""balas"", ""foto"", ""paket"", ""jeda"", ""barang"", ""kecewa"", ""tanggung"", ""balas"", ""chat"", ""etikat""]",1
"[""warna"", ""hitam"", ""doff"", ""kirim"", ""warna"", ""warni"", ""konfirmasi""]",4
"[""bahan"", ""plastik"", ""melamin"", ""kilau""]",4
"[""pesan"", ""paket"", ""paket"", ""sesuai"", ""pesan""]",4
"[""barang"", ""sesuai"", ""pes"", ""pesan"", ""aneka"", ""warna"", ""hitam""]",4
"[""pakai"", ""pas"", ""cuci"", ""robek""]",4
"[""pesan"", ""proses""]",4
"[""cute"", ""sayang"", ""noda"", ""noda"", ""kuning"", ""cantik"", ""blender""]",4
"[""cacat"", ""spongenya"", ""kira"", ""pas"", ""mulus"", ""cacat"", ""nya""]",4
"[""barang"", ""sesuai"", ""pesan"", ""proses"", ""komplain"", ""belit"", ""belit""]",0
"[""kardus"", ""penyot"", ""packingnya"", ""aman"", ""gratis"", ""pc"", ""masker""]",0
"[""salah"", ""kasih"", ""wrna"", ""pesan"", ""brown"", ""grey"", ""huhu""]",4
"[""barang"", ""sih"", ""bagus"", ""jual"", ""sebal"", ""maksud"", ""ganti"", ""alamat""]",1
"[""kualitas"", ""produk"", ""bagus"", ""sayang"", ""isi"", ""pensil"", ""alis"", ""patah"", ""aju"", ""komplain"", ""seller"", ""tukar"", ""repot"", ""beli"", ""kirim"", ""barang"", ""dituker"", ""barang"", ""rusak"", ""apes"", ""bikin"", ""kerja"", ""nama"", ""saran"", ""ganti"", ""langsung"", ""beli"", ""retur"", ""nama"", ""merek"", ""lumayan"", ""marketnya"", ""ganti"", ""stdknya"", ""kompensasi"", ""potong"", ""hrga"", ""beli"", ""kirim"", ""pensil"", ""alis"", ""rusak"", ""hrganya"", ""rban"", ""mending"", ""ikhlas"", ""barang"", ""cacat""]",1
"[""pesan"", ""godly"", ""grey"", ""nya"", ""lovely"", ""brown"", ""teliti"", ""admin"", ""nya""]",1
"[""salah"", ""pengirimanya"", ""teliti""]",1
"[""pencil"", ""alis"", ""nya"", ""matic"", ""patah"", ""free"", ""kaca"", ""nya"", ""pecah""]",4
"[""erti"", ""konsep"", ""pas"", ""buka"", ""pensil"", ""langsung"", ""patah"", ""aduh""]",0
"[""sedih"", ""kirang"", ""pensil"", ""alis"", ""tolong"", ""teliti""]",4
"[""shade"", ""salah"", ""kirim""]",4
"[""aroma"", ""enak"", ""sengat""]",4
"[""kuas"", ""bagus"", ""tebal""]",4
"[""warna"", ""foto""]",4
"[""barang"", ""kirim"", ""sesuai"", ""cat"", ""kuku"", ""datang"", ""eyesedo""]",4
"[""kecewa"", ""kirim"", ""bungkus"", ""buble"", ""wrap"", ""sehinga"", ""ptodak"", ""pecah"", ""produk"", ""bocor"", ""kirim"", ""komplain"", ""suruh"", ""kirim"", ""bayar"", ""ongkos"", ""rupiah"", ""ribu"", ""kembali"", ""rupiah"", ""ribu"", ""quality"", ""kontrol"", ""jelek"", ""emas"", ""nya"", ""ada""]",1
"[""barang"", ""kirim"", ""sesuai"", ""barang"", ""pes""]",4
"[""komunikatif"", ""warna"", ""pilih"", ""chat"", ""conform"", ""kirim"", ""united"", ""state"", ""of"", ""america"", ""kirim"", ""kirim"", ""warna""]",0
"[""barang"", ""sesuai"", ""pesan"", ""beda"", ""warna""]",4
"[""barang"", ""sesuai"", ""order""]",4
"[""kuteknya"", ""bahan"", ""bagus""]",4
"[""cepat"", ""kelupas"", ""pakai"", ""jam"", ""revlon"", ""sklian"", ""jamin"", ""bagus""]",1
"[""beli"", ""barang"", ""kirim"", ""komplain"", ""janji"", ""barang"", ""kirim"", ""kurang"", ""kembali"", ""uang"", ""kecewa"", ""rugi"", ""bayar"", ""ongkos"", ""kirim"", ""barang"", ""kirim""]",4
"[""emas"", ""tingkat""]",4
"[""warna"", ""sesuai"", ""ekspektasi""]",4
"[""tahan"", ""pakai"", ""makan"", ""tahan"", ""merek"", ""belah""]",1
"[""maaf"", ""jelek"", ""uang"", ""layang"", ""barang""]",1
"[""kirim"", ""hari"", ""beli"", ""ekspektasi"", ""kayak"", ""review"", ""youtuber"", ""bilang"", ""awet"", ""kering"", ""lengket"", ""ketup"", ""ringan"", ""warna"", ""oxidize"", ""turun"", ""gelap"", ""makan"", ""nasi"", ""ayam"", ""hilang"", ""bibir""]",0
"[""warna"", ""sesuai""]",4
"[""barang"", ""kirim"", ""sesuai"", ""promosi"", ""kecewa""]",0
"[""kecewa"", ""barang"", ""kirim"", ""sesuai"", ""deskripsi"", ""minta"", ""beli""]",4
"[""tutup"", ""pecah""]",4
"[""kirim"", ""tutup""]",4
"[""parahhh"", ""barang"", ""rusak"", ""retak"", ""komplain"", ""urus"", ""ribet"", ""beli""]",0
"[""kecewa"", ""barang""]",4
"[""shimmer"", ""packaging"", ""aman"", ""proses"", ""pesan"", ""cepat"", ""packaging"", ""rapi""]",2
"[""respon"", ""jual"", ""top"", ""proses"", ""pesan"", ""cepat"", ""packaging"", ""rapi"", ""packaging"", ""aman"", ""jual"", ""ramah""]",2
"[""shimmer"", ""cocok"", ""warm"", ""tone""]",2
"[""cocok"", ""warm"", ""tone"", ""hasil"", ""awet"", ""cocok"", ""keren"", ""tone"", ""cocok"", ""kulit"", ""kering"", ""cocok"", ""kulit"", ""normal"", ""cocok"", ""kulit"", ""kombinasi""]",2
"[""benar"", ""waterproof"", ""bulu"", ""mata"", ""lentik"", ""proses"", ""pesan"", ""cepat"", ""packaging"", ""aman"", ""gumpal"", ""gampang"", ""bersih"", ""packaging"", ""rapi""]",2
"[""kirim"", ""cepat"", ""pesan"", ""sesuai"", ""cacat"", ""packing"", ""aman""]",2
"[""repurchase"", ""deh"", ""produk"", ""bulu"", ""mata"", ""oke"", ""ngerapihin"", ""alis"", ""natural"", ""ya""]",3
"[""bulu"", ""mata"", ""lentik"", ""packaging"", ""rapi"", ""packaging"", ""aman"", ""proses"", ""pesan"", ""cepat"", ""aplikator"", ""mudah"", ""pakai""]",2
"[""thankyou"", ""produk"", ""bagus"", ""bonus"", ""foundation"", ""shadenya"", ""cocok"", ""kirim""]",2
"[""warna"", ""pekat"", ""jual"", ""ramah"", ""desain"", ""lucu"", ""packaging"", ""aman"", ""packaging"", ""rapi"", ""respon"", ""jual"", ""top"", ""proses"", ""pesan"", ""cepat"", ""desain"", ""mewah"", ""aplikator"", ""mudah"", ""pakai"", ""cocok"", ""kulit"", ""kering"", ""cocok"", ""kulit"", ""minyak""]",2
"[""packaging"", ""aman"", ""packaging"", ""rapi"", ""desain"", ""lucu"", ""respon"", ""jual"", ""top"", ""maaf"", ""foto"", ""buram"", ""screenshoot"", ""video"", ""unboxing""]",3
"[""cocok"", ""kulit"", ""kering"", ""aplikator"", ""mudah"", ""pakai"", ""packaging"", ""rapi"", ""packaging"", ""aman"", ""respon"", ""jual"", ""top""]",2
"[""warna"", ""pekat"", ""aplikator"", ""mudah"", ""pakai"", ""proses"", ""pesan"", ""cepat""]",2
"[""desain"", ""mewah"", ""aplikator"", ""mudah"", ""pakai""]",2
"[""aplikator"", ""mudah"", ""pakai"", ""desain"", ""lucu"", ""warna"", ""pekat""]",2
"[""barang"", ""bagus"", ""debu""]",2
"[""barang"", ""sesuai"", ""harap"", ""muat"", ""barang"", ""meja"", ""rias"", ""rapi""]",2
"[""barang"", ""sesuai"", ""kirim"", ""cepat"", ""recommended""]",3
"[""terima"", ""kasih"", ""gun"", ""barang"", ""nya"", ""sesuai"", ""pesan""]",2
"[""barangny"", ""persis"", ""gambar"", ""sesuai"", ""pesan""]",2
"[""barang"", ""bagus""]",2
"[""barang"", ""sesuai"", ""pesan"", ""free"", ""sticker"", ""lucu"", ""packing"", ""aman"", ""barang"", ""mulus"", ""no"", ""cacat"", ""debu"", ""nya"", ""sih"", ""bersih""]",2
"[""packaging"", ""rapi"", ""proses"", ""pesan"", ""cepat"", ""packaging"", ""aman"", ""gampang"", ""bawa"", ""bawa""]",2
"[""kirim"", ""cepat"", ""pesan"", ""sesuai"", ""cacat"", ""packing"", ""aman""]",2
"[""coverage"", ""nya"", ""full"", ""proses"", ""pesan"", ""cepat"", ""packaging"", ""aman"", ""awet"", ""hari""]",2
"[""awet"", ""hari"", ""puff"", ""nya"", ""mudah"", ""pakai"", ""gampang"", ""bawa"", ""bawa"", ""makeup"", ""tahan"", ""proses"", ""pesan"", ""cepat"", ""packaging"", ""aman""]",2
"[""gampang"", ""bawa"", ""bawa"", ""imut"", ""ukur""]",3
"[""gampang"", ""bawa"", ""bawa"", ""awet"", ""hari"", ""proses"", ""pesan"", ""cepat""]",2
"[""jual"", ""ramah"", ""packaging"", ""aman""]",2
"[""proses"", ""pesan"", ""cepat"", ""terima"", ""kasih""]",2
"[""packaging"", ""simpel"", ""jual"", ""ramah"", ""proses"", ""pesan"", ""cepat"", ""packaging"", ""aman"", ""packaging"", ""rapi"", ""respon"", ""jual"", ""top""]",2
"[""packaging"", ""simpel"", ""proses"", ""pesan"", ""cepat"", ""packaging"", ""aman"", ""packaging"", ""rapi""]",2
"[""nyaman"", ""kulit"", ""kulit"", ""glowing"", ""jual"", ""ramah"", ""packaging"", ""simpel"", ""packaging"", ""aman""]",2
"[""kirim"", ""lambat"", ""sesuai"", ""jadwal"", ""puas""]",2
"[""barang"", ""aman"", ""kirim""]",2
"[""barang"", ""sesuai"", ""skripsi"", ""kulit"", ""muka"", ""bersih"", ""lembut"", ""halus"", ""rekomen"", ""cowok"", ""mantap""]",3
"[""cepat"", ""banget"", ""kirim"", ""nya"", ""shari"", ""nyampee"", ""masker"", ""nya"", ""enak"", ""banget"", ""pakai"", ""mudah"", ""an"", ""jerawat"", ""ku"", ""muncul"", ""lginyaman"", ""kulit"", ""proses"", ""pesan"", ""cepat""]",3
"[""nyaman"", ""kulit"", ""packaging"", ""simpel"", ""proses"", ""pesan"", ""cepat"", ""packaging"", ""aman"", ""packaging"", ""rapi""]",2
"[""proses"", ""pesan"", ""cepat"", ""packaging"", ""aman""]",2
"[""nyaman"", ""kulit"", ""proses"", ""pesan"", ""cepat"", ""packaging"", ""aman"", ""packaging"", ""rapi"", ""respon"", ""jual"", ""top""]",2
"[""order"", ""sesuai"", ""packing"", ""aman""]",2
"[""barang"", ""bagus"", ""tebal"", ""best"", ""deal"", ""kemarin"", ""mama"", ""suka"", ""suka""]",3
"[""puas"", ""belanja""]",2
"[""cepat"", ""resap"", ""packaging"", ""bocor"", ""kirim"", ""cepat"", ""beli"", ""tonton"", ""live"", ""tokped"", ""terima"", ""kasih"", ""seller""]",2
"[""coba"", ""varian"", ""micelar"", ""water"", ""nya"", ""moga"", ""cocok"", ""varian"", ""micro"", ""essence"", ""nya"", ""loreal"", ""harga"", ""diskon"", ""cintaaa"", ""kirim"", ""aman"", ""terima"", ""kasih"", ""tokped"", ""loreal""]",3
"[""barang"", ""terima"", ""kasih"", ""juragan""]",2
"[""harga"", ""sahabat"", ""bonus""]",2
"[""mantap"", ""lengkap"", ""sesuai"", ""order"", ""puas"", ""belanja"", ""cashback"", ""gede""]",2
"[""baguuussss"", ""packing"", ""rapu"", ""cepat"", ""terima"", ""kasih"", ""seller"", ""sukses""]",3
"[""emas"", ""rapi"", ""aman"", ""kirim"", ""malam"", ""tunggu"", ""tks""]",2
"[""masker"", ""sesuai"", ""pesan"", ""packing"", ""sukses"", ""kak"", ""terima"", ""kasih""]",2
"[""kirim"", ""proses"", ""kirim"", ""cepat"", ""barang"", ""bagus"", ""sesuai"", ""pesan"", ""packing"", ""rapi"", ""terima"", ""kasih"", ""kak""]",2
"[""barang"", ""oke"", ""kirim"", ""cepat"", ""packaging"", ""aman"", ""rapi""]",2
"[""mantap"", ""pakai"", ""segel"", ""asli""]",2
"[""pilih"", ""daily"", ""masker"", ""onemed"", ""packing"", ""kirim"", ""cepat"", ""top"", ""pokok"", ""terima"", ""kasih""]",2
"[""lumayan"", ""positif""]",2
"[""kirim"", ""cepat"", ""kualitas"", ""barang"", ""bagus"", ""wangi"", ""oke""]",2
"[""bagus"", ""barang""]",2
"[""barang"", ""sesuai"", ""pesan"", ""antar"", ""sesuai"", ""janji"", ""recommended"", ""seller""]",2
"[""bau"", ""sereh"", ""banget"", ""suka"", ""cocok"", ""nih"", ""kirim"", ""rapi"", ""aman""]",3
"[""kemas"", ""rapi"", ""kirim"", ""cepat"", ""moga"", ""cocok""]",2
"[""jual"", ""koperatif"", ""kirim"", ""lumayan"", ""cepat"", ""bau"", ""nya"", ""harum"", ""hotel""]",2
"[""kirim"", ""cepat"", ""packing"", ""aman"", ""produk"", ""suka"", ""enak"", ""lengkap"", ""asupan"", ""nutrisi"", ""tumbuh"", ""jaga"", ""sehat""]",2
"[""mantap"", ""barang"", ""dengab"", ""cepat""]",2
"[""produk"", ""terima"", ""exp"", ""aman"", ""terima"", ""kasih"", ""soho""]",2
"[""barang"", ""packing"", ""aman"", ""pakai"", ""bublewrap"", ""kirim"", ""cepat"", ""pesan"", ""kemarin"", ""pagi"", ""pagi"", ""kurir"", ""ramah"", ""langgan"", ""terima"", ""kasih"", ""tokopedia""]",2
"[""stok"", ""vitamin"", ""wajib"", ""madu"", ""ikhtiar"", ""jaga"", ""sehat"", ""ketar"", ""tir"", ""packing"", ""bubble"", ""wrap"", ""dus"", ""air"", ""pouch"", ""pas"", ""unboxing"", ""alhamdulillah"", ""aman"", ""ed"", ""selamat"", ""terima"", ""kasih"", ""banget"", ""seller""]",3
"[""alhamdulillah"", ""barang"", ""aman"", ""pecah""]",2
"[""terima"", ""kasih"", ""paket"", ""na"", ""moga"", ""soho"", ""promo"", ""ya""]",2
"[""cepat"", ""kirim""]",2
"[""produk"", ""mantap"", ""sesuai"", ""deskripsi"", ""foto"", ""seller"", ""garcep"", ""tokopedia"", ""baik"", ""mampir"", ""mampir"", ""lapak"", ""ya"", ""guys"", ""produk"", ""bagus"", ""harga"", ""spesial""]",2
"[""langgganan"", ""belanja"", ""imboost"", ""moga"", ""laris"", ""manis"", ""jual"", ""ya"", ""kak"", ""terima"", ""kasih""]",3
"[""barang"", ""sesuai"", ""pesan"", ""kirim"", ""cepat""]",2
"[""original"", ""mantappss""]",3
"[""kualitas"", ""produk"", ""bagus"", ""respon"", ""jual"", ""cepat"", ""ramah"", ""kirim"", ""aman"", ""tuju"", ""terima"", ""kasih"", ""tokopedia""]",2
"[""barang"", ""terima"", ""terimakasihh"", ""ya"", ""moga"", ""manfaat""]",2
"[""kualitas"", ""produk"", ""bagus"", ""respon"", ""jual"", ""ramah""]",2
"[""kirim"", ""cepat"", ""barang"", ""orisinal"", ""paking"", ""rapi""]",2
"[""puas"", ""pesan"", ""ya"", ""kak""]",2
"[""sekian"", ""kali"", ""pesan"", ""produk"", ""bagus"", ""bantu"", ""proses"", ""diet"", ""kirim"", ""cepat""]",2
"[""layan"", ""cepat"", ""barang"", ""sesuai"", ""service"", ""bagus""]",2
"[""baik"", ""barang"", ""layan"", ""muas"", ""as"", ""always""]",2
"[""respon"", ""jual"", ""cepat"", ""ramah""]",2
"[""suka"", ""flimty"", ""bantu"", ""lancar"", ""bab"", ""enak"", ""mudah"", ""bawa"", ""kirim"", ""cepat"", ""jual"", ""ramah"", ""terima"", ""kasih"", ""kak"", ""moga"", ""sukses"", ""usaha""]",3
"[""terima"", ""kasih"", ""seller"", ""ramah"", ""recomended"", ""seller"", ""tx"", ""shakernya"", ""ya"", ""langgan"", ""nih""]",2
"[""sesuai"", ""pesan"", ""cepat"", ""proses"", ""kirim"", ""langsung"", ""pasang"", ""terima"", ""kasih"", ""seller""]",2
"[""barang"", ""sesuai"", ""deskripsi"", ""fungsi"", ""paket"", ""kirim"", ""rapi"", ""terima"", ""kasih""]",2
"[""mantap"", ""kirim"", ""instan"", ""seller"", ""fast"", ""respon""]",2
"[""fungsi"", ""packing"", ""aman""]",2
"[""bagus"", ""sok"", ""far"", ""fungsi""]",2
"[""barang"", ""cepat"", ""sesuai"", ""deskripsi"", ""produk"", ""fungsi"", ""packingnya"", ""rapi"", ""bungkus"", ""tebal"", ""recommended""]",3
"[""packing"", ""bagus"", ""barang"", ""pesan"", ""cepat"", ""terima"", ""kasih""]",2
"[""wangi"", ""enak"", ""respon"", ""seller"", ""kirim"", ""cepat""]",2
"[""wangi"", ""enak"", ""bangeettttt""]",3
"[""puasss"", ""packing"", ""aman"", ""barang"", ""terima"", ""selamat"", ""terima"", ""kasih""]",2
