Customer Review Final,Emotion Encoded
"[""jam"", ""fungsi"", ""normal"", ""bahan"", ""bagus"", ""ukur"", ""sesuai"", ""nyaman"", ""pakai""]",2
"[""barang"", ""udah"", ""terima"", ""terimakasih"", ""gan""]",2
"[""barang"", ""bagus"", ""kurang"", ""teliti"", ""kirim"", ""kabel"", ""charger"", ""salah"", ""magnetik"", ""kabel"", ""charger"", ""usb"", ""it"", ""ok""]",2
"[""lumayan"", ""dipake"", ""tp"", ""ga"", ""certificatenya""]",2
"[""topi"", ""nya"", ""lembut"", ""warna"", ""tidak"", ""sesuai"", ""dgn"", ""foto""]",2
"[""kualitas"", ""sesuai"", ""harga""]",2
"[""ukur"", ""sesuai"", ""bahan"", ""tebal"", ""packaging"", ""nya"", ""rapi"", ""respon"", ""jual"", ""top""]",2
"[""bahan"", ""model"", ""bagus"", ""size"", ""udah"", ""up"", ""size"", ""ngepas"", ""model"", ""kini""]",2
"[""ukur"", ""sesuai"", ""bahan"", ""tebal"", ""model"", ""kini"", ""jahit"", ""rapi"", ""nyaman"", ""pakai"", ""si"", ""packaging"", ""nya"", ""rapi""]",2
"[""ukur"", ""sesuai"", ""nyaman"", ""pakai"", ""si"", ""bahan"", ""tebal"", ""jahit"", ""rapi"", ""model"", ""kini"", ""packaging"", ""nya"", ""rapi"", ""proses"", ""pesan"", ""cepat"", ""packaging"", ""aman""]",2
"[""ukur"", ""sesuai"", ""packaging"", ""nya"", ""rapi""]",2
"[""dikabarin"", ""yg"", ""elephant"", ""size"", ""l"", ""kosong"", ""ganti"", ""chevron"", ""yg"", ""bs"", ""kembar"", ""kk"", ""adek"", ""dongs"", ""gausah"", ""diraguin"", ""bahan"", ""adem""]",2
"[""recomended"", ""seller""]",3
"[""barang"", ""sesuai"", ""deskripsi"", ""seller"", ""fast"", ""response"", ""delivery"", ""cepat""]",2
"[""mantap"", ""barang"", ""dgn"", ""harga"", ""yg"", ""ekonomis"", ""kualitas"", ""barang"", ""tdk"", ""ekonomis"", ""recommended"", ""seller"", ""nih""]",3
"[""mantap"", ""barang"", ""cepat"", ""murah""]",2
"[""tipis"", ""ok"", ""lha""]",2
"[""bahan"", ""tipis"", ""seller"", ""ramah"", ""ekspedisi"", ""cpt""]",2
"[""cakep"", ""banget"", ""tp"", ""salah"", ""pilih"", ""size"", ""mash"", ""gede"", ""anak"", ""tp"", ""anak"", ""super"", ""happy"", ""thanks""]",3
"[""ukur"", ""sesuai"", ""nyaman"", ""pakai"", ""si"", ""bahan"", ""kualitas"", ""proses"", ""pesan"", ""cepat"", ""empuk"", ""jalan"", ""model"", ""keren""]",2
"[""ukur"", ""sesuai"", ""bahan"", ""kualitas"", ""nyaman"", ""pakai"", ""si"", ""model"", ""keren""]",2
"[""empuk"", ""jalan"", ""bahan"", ""kualitas"", ""model"", ""keren"", ""bahan"", ""ngga"", ""kecewa"", ""ukur"", ""nya"", ""gede"", ""ukur"", ""nya"", ""ngga"", ""jangka""]",2
"[""nyaman"", ""pakai"", ""si"", ""ukur"", ""sesuai"", ""bahan"", ""tebal"", ""bahan"", ""kualitas"", ""empuk"", ""jalan"", ""model"", ""keren"", ""motif"", ""kini""]",2
"[""proses"", ""cepat"", ""jahit"", ""rapih""]",2
"[""mantaaaaap"", ""jaya"", ""gan"", ""sukses"", ""bisnis"", ""jaga"", ""kualitas"", ""baik"", ""murah"", ""fitur"", ""rentang"", ""cari"", ""harga""]",2
"[""barang"", ""sesuai"", ""foto"", ""kualitas"", ""lumayan"", ""sesuai"", ""harga"", ""oke"", ""kalo"", ""brgtuu"", ""sukses""]",2
"[""kirim"", ""cepat"", ""harga"", ""murah"", ""bahan"", ""sesuai"", ""harga""]",2
"[""barang"", ""sesuai"", ""kirim"", ""cepat""]",2
"[""barang"", ""sesuai"", ""pesan""]",2
"[""puas"", ""banget"", ""sesuai"", ""pesan"", ""terima"", ""kasih""]",2
"[""makasih"", ""ka"", ""barang"", ""ok""]",2
"[""barang"", ""bagus"", ""sesuai"", ""harga"", ""fast"", ""respon""]",2
"[""kirim"", ""cepat"", ""tas"", ""kecewa""]",2
"[""respon"", ""cepat"", ""barang"", ""sesuai"", ""pesan""]",2
"[""alhamdulillah"", ""terimkasih"", ""seller"", ""tas"", ""nya"", ""bagus"", ""bnget"", ""anak"", ""suka"", ""langsung"", ""pakai"", ""sekolah"", ""seller"", ""ramah"", ""proses"", ""pengirimanya"", ""cepat"", ""bikin"", ""puas"", ""beli"", ""doa"", ""sukses"", ""usaha"", ""moga"", ""maju""]",3
"[""tas"", ""nya"", ""bagus"", ""banget"", ""bahan"", ""tebel"", ""kirim"", ""barang"", ""cepat""]",3
"[""barang"", ""cepet"", ""pengirimanya"", ""sesuai"", ""pesan""]",2
"[""kirim"", ""cepat"", ""barang"", ""bagus"", ""murah""]",2
"[""harga"", ""gin"", ""barang"", ""yg"", ""muas""]",2
"[""bagus"", ""baju"", ""hari"", ""anak""]",2
"[""wajar"", ""harga"", ""segitu"", ""mah"", ""baguss""]",2
"[""bagus"", ""kak"", ""baju"", ""nya"", ""jahit"", ""nya"", ""rapi"", ""cocok"", ""pakai"", ""hari"", ""harga"", ""sesuai"", ""layan"", ""nya"", ""bagus""]",2
"[""bahan"", ""sih"", ""bagus"", ""sesuai"", ""pesan"", ""mudah"", ""an"", ""muat"", ""ya"", ""kado"", ""trmksh""]",2
"[""baju"", ""bagus"", ""cacat"", ""harga"", ""sahabat""]",2
"[""kualitas"", ""sesuai"", ""harga"", ""kirim"", ""cepat""]",2
"[""kualitas"", ""barang"", ""sesuai"", ""harga"", ""bahan"", ""lumayan"", ""halus"", ""sablon"", ""kasar"", ""cuci"", ""mesin"", ""cuci"", ""kirim"", ""cepat""]",2
"[""sablon"", ""pudar"", ""tipis"", ""bahan"", ""tipis"", ""but"", ""worth"", ""it"", ""for"", ""the"", ""price""]",2
"[""celana"", ""cuci"", ""dipake"", ""ma"", ""anak"", ""puas"", ""banget"", ""ma"", ""produk"", ""walopun"", ""harga"", ""murah"", ""tetep"", ""oke"", ""koq"", ""produk"", ""jahit"", ""rapi"", ""bahan"", ""random"", ""ga"", ""milih"", ""padan"", ""banget"", ""ma"", ""harga"", ""kirim"", ""cepat"", ""thanks"", ""seller""]",3
"[""terimakaasih"", ""pesan"", ""pas"", ""anak""]",2
"[""kain"", ""adem"", ""jahit"", ""bagus"", ""ukur"", ""pas"", ""positive""]",2
"[""gonta"", ""ganti"", ""main"", ""hari"", ""ga"", ""beli"", ""yg"", ""ratus"", ""ribu"", ""mending"", ""belanja"", ""dapur"", ""proses"", ""delivery"", ""cepet"", ""mantab""]",2
"[""mantep"", ""banget"", ""bahan"", ""adem"", ""harga"", ""murah"", ""langsung"", ""dipake"", ""anak"", ""thanks"", ""seller""]",2
"[""sesuai"", ""pesan"", ""motif"", ""garis"", ""polos"", ""bahan"", ""sesuai"", ""hrg"", ""mksh""]",2
"[""lumayan"", ""sesuai"", ""harga""]",2
"[""lumayan"", ""hari"", ""kualitas"", ""sesuai"", ""harga""]",2
"[""lumayan"", ""sesuai"", ""hrg"", ""kirim"", ""cepat""]",2
"[""lucuuu"", ""banget"", ""gambar"", ""bahan"", ""tipis"", ""ya"", ""gapapa"", ""biar"", ""adem"", ""thanks"", ""seller""]",3
"[""barang"", ""sesuai"", ""pesan"", ""kirim"", ""cepat"", ""terima"", ""kasih"", ""yaa""]",2
"[""istri"", ""suka"", ""motif"", ""hewan"", ""bagus"", ""tidak"", ""sablon"", ""murah"", ""pakai"", ""singlet"", ""aja"", ""gausah"", ""pake"", ""baju"", ""bagus"", ""packing"", ""rapi"", ""kirim"", ""cepat""]",2
"[""bagus"", ""motif"", ""a"", ""lucuu"", ""lucyuu"", ""seller"", ""jg"", ""baik"", ""kirim"", ""jg"", ""kilat"", ""mksh"", ""yah"", ""sis"", ""sukses"", ""trs""]",3
"[""singlet"", ""lucu"", ""bahan"", ""lumayan"", ""adem"", ""aga"", ""tipis"", ""sampai"", ""cepat"", ""recomended"", ""toko""]",3
"[""jual"", ""ramah"", ""n"", ""fast"", ""respon""]",2
"[""bagus"", ""barang"", ""cepet"", ""nyampeknya""]",2
"[""bahan"", ""oke"", ""packing"", ""rapi"", ""cepat""]",2
"[""kerennnnnnnn"", ""bgt"", ""celana"", ""harga"", ""murahhhh"", ""bgt""]",3
"[""proses"", ""cepat"", ""celana"", ""lumayan"", ""bagus"", ""makasih"", ""selleer""]",2
"[""bahan"", ""halus"", ""jahit"", ""rapi"", ""harga"", ""segitu"", ""uda"", ""oke"", ""banget""]",2
"[""cakep"", ""beneran"", ""pas"", ""anak"", ""aq"", ""sesuai"", ""umur"", ""next"", ""order"", ""lagee""]",3
"[""barang"", ""bagus"", ""sesuai"", ""harap"", ""terima"", ""kasih""]",2
"[""harga"", ""oke"", ""kualitas"", ""barang"", ""oke"", ""cepat"", ""kirim"", ""oke""]",2
"[""sesuai"", ""randomnya"", ""bahan"", ""sesuai"", ""expektasi"", ""terima"", ""kasih""]",3
"[""harga"", ""segitu"", ""lumayan"", ""bagus"", ""suka""]",3
"[""kirim"", ""cepat"", ""packaging"", ""lapis"", ""warna"", ""tidak"", ""sesuai"", ""pesan"", ""no"", ""problem""]",2
"[""suka"", ""banget"", ""strap"", ""masker"", ""lucu"", ""bagus"", ""bangett"", ""recommended"", ""bgt"", ""jdi"", ""langgan"", ""sihhh""]",3
"[""harga"", ""murah"", ""lucu"", ""cepat"", ""kirim"", ""sukses"", ""ya""]",2
"[""bagus"", ""kirim"", ""jg"", ""cepat"", ""enak"", ""pakai"", ""anak"", ""ringan""]",2
"[""puas"", ""pesan"", ""pcs"", ""pas"", ""qty"", ""nya"", ""tidak"", ""yg"", ""cacat"", ""main"", ""nya"", ""kirim"", ""brg"", ""cepat"", ""terima"", ""kasih"", ""yaahh"", ""seller"", ""harga"", ""gin"", ""sih"", ""murah"", ""sekali""]",3
"[""pink"", ""kasi"", ""ungu"", ""tp"", ""ya"", ""udah"", ""bagus""]",2
"[""barang"", ""terima"", ""baik"", ""kualitas"", ""baik"", ""kirim"", ""cepat"", ""makasih""]",2
"[""kirim"", ""cepat"", ""produk"", ""nyaman"", ""pakai"", ""rumah""]",2
"[""barang"", ""sesuai"", ""pesan"", ""recommended""]",3
"[""ukur"", ""sesuai"", ""anak"", ""bahan"", ""bagus"", ""anak"", ""suka"", ""makasih"", ""ya""]",3
"[""bahan"", ""adem"", ""kirim"", ""lumayan"", ""cepat""]",2
"[""lumayan"", ""bahan"", ""harga"", ""murah""]",2
"[""barang"", ""oke"", ""sesuai"", ""pesan""]",2
"[""lucu"", ""tas"", ""murah"", ""sesuai"", ""harga"", ""sih"", ""kualitas"", ""pas"", ""anak""]",3
"[""positive"", ""job"", ""respon"", ""cepat"", ""paket"", ""cepat""]",2
"[""barang"", ""sesuai"", ""gambar"", ""lucu"", ""jga"", ""dipke"", ""anak""]",3
"[""barang"", ""bagus"", ""lucu"", ""moga"", ""versi"", ""besar"", ""anak"", ""kelas"", ""sd"", ""gitu"", ""hehehe""]",3
"[""sesuai"", ""deskripsi"", ""pesan"", ""terimakasih""]",2
"[""puas"", ""barang""]",2
"[""barang"", ""bagus""]",2
"[""tks"", ""barang""]",2
"[""bagus"", ""banget""]",3
"[""tali"", ""bagus""]",2
"[""rapi"", ""enak"", ""pakai""]",2
"[""bagus"", ""mudah"", ""mudah"", ""awet""]",2
"[""bagus"", ""banget"", ""barang"", ""nya"", ""pake"", ""promo"", ""nya"", ""jangkau"", ""banget"", ""anak"", ""sekolah"", ""kaya""]",3
"[""alhamdulillah"", ""bagus""]",2
"[""bahan"", ""model"", ""warna"", ""bagus"", ""respon"", ""jual"", ""cepat"", ""harga"", ""saing"", ""kompetitor"", ""kemas"", ""bagus""]",2
"[""bahan"", ""kaku"", ""gpp"", ""tebal""]",2
"[""tidak"", ""terawang"", ""mudah"", ""bentuk"", ""nyaman"", ""pakai"", ""jahit"", ""rapi"", ""bahan"", ""adem""]",2
"[""bahan"", ""adem"", ""nyaman"", ""pakai"", ""terawang"", ""tipis""]",2
"[""barang"", ""bagus"", ""sesuai"", ""pesan""]",2
"[""yeay"", ""paket"", ""sampe"", ""sempet"", ""review"", ""moga"", ""dipakenya"", ""nyaman"", ""enak"", ""sempet"", ""buka""]",2
"[""packaging"", ""rapi"", ""barang"", ""sesuai"", ""pesan"", ""ekspektasi"", ""bahan"", ""lembut"", ""ringan"", ""jahit"", ""rapi"", ""warna"", ""cantik""]",2
"[""barang"", ""bagus"", ""harga"", ""murah""]",2
"[""bahan"", ""tipis"", ""kasar"", ""kirim"", ""cepet""]",2
"[""kirim"", ""oke"", ""produk"", ""kondisi"", ""baik"", ""warna"", ""salah"", ""gapapa"", ""makasih"", ""yaa""]",2
"[""bahan"", ""tebal"", ""bahan"", ""lembut"", ""warna"", ""cantik"", ""anti"", ""slip"", ""ukur"", ""sesuai""]",3
"[""sen"", ""kemarin"", ""dateng"", ""cepet"", ""banget"", ""sajadah"", ""bagus"", ""bulu"", ""halus"", ""busa"", ""beneran"", ""tebel"", ""moga"", ""sholat"", ""khusyukk"", ""sajadah"", ""aamiin"", ""terima"", ""kasih"", ""seller"", ""bahan"", ""tebal"", ""bahan"", ""lembut"", ""ukur"", ""sesuai"", ""warna"", ""cantik"", ""anti"", ""slip""]",3
"[""alhamdulillah"", ""cepat"", ""kirim"", ""seller"", ""ramah"", ""packing"", ""rapi"", ""produk"", ""kondisi"", ""baik"", ""tebal"", ""pas"", ""bahan"", ""ok"", ""sesuai"", ""kira"", ""terima"", ""kasih""]",2
"[""kirim"", ""baramg"", ""sesuai"", ""yg"", ""harap""]",2
"[""baguusss"", ""sarung""]",3
"[""sesuai"", ""pesan""]",2
"[""positive"", ""sesuai"", ""pesan"", ""terima"", ""kasih"", ""pas"", ""ank"", ""sya"", ""suka""]",3
"[""packing"", ""rapi"", ""barang"", ""lumayan""]",2
"[""barang"", ""sesuai"", ""deskripsi"", ""mukena"", ""nya"", ""tebal"", ""toko"", ""nya"", ""rekomended""]",3
"[""masyaaallah"", ""bagusss"", ""muraaahhhh"", ""ragu"", ""order"", ""mukenah"", ""asli"", ""sd"", ""survey"", ""bbrp"", ""seller"", ""offline"", ""n"", ""online"", ""murah"", ""harga"", ""barang"", ""dg"", ""yg"", ""luar"", ""yg"", ""harga"", ""mahal"", ""ragu"", ""beli"", ""toko"", ""ya""]",3
"[""bahan"", ""bagus"", ""sih"", ""warna"", ""foto"", ""sm"", ""asli"", ""beda""]",2
"[""jahit"", ""rapi""]",2
"[""bagus"", ""murah""]",2
"[""warna"", ""beda"", ""dgn"", ""gambar"", ""tidak"", ""terawang"", ""bahan"", ""adem"", ""nyaman"", ""pakai""]",2
"[""nyaman"", ""pakai""]",2
"[""bahan"", ""tebal"", ""warna"", ""cantik"", ""tidak"", ""licin"", ""ukur"", ""sesuai"", ""model"", ""simple"", ""bahan"", ""adem""]",3
"[""tidak"", ""licin"", ""beli"", ""sekian"", ""bagus"", ""warna"", ""sesuai"", ""gambar""]",2
"[""terima"", ""kasih"", ""pesan"", ""sesuai"", ""bagus"", ""maaf"", ""inner"", ""nya"", ""sdh"", ""pake"", ""si"", ""kakak""]",2
"[""bahan"", ""bagus""]",2
"[""enak"", ""bahan"", ""pas"", ""banget"", ""bagussss"", ""kirim"", ""cpt"", ""bgtt"", ""sampe"", ""gainget"", ""sen"", ""paket"", ""wkwk""]",2
"[""bagus"", ""banget""]",3
"[""barang"", ""bagus"", ""pet"", ""nya"", ""tebel""]",2
"[""lumayan"", ""sesuai"", ""harga"", ""makas""]",2
"[""bagus"", ""harga"", ""rb"", ""an"", ""bahan"", ""lumayan"", ""halus"", ""tidak"", ""kaku"", ""tidak"", ""tipis"", ""tidak"", ""terawang"", ""nyaman"", ""pakai""]",2
"[""sdh"", ""kali"", ""belanja"", ""fast"", ""respons"", ""amanah""]",2
"[""celana"", ""nya"", ""nyaman"", ""kalo"", ""saku"", ""kiri"", ""kanan"", ""balance"", ""kalo"", ""simpan"", ""saku"", ""tks"", ""sukses"", ""maju""]",2
"[""pesan"", ""sdh"", ""terima"", ""baik""]",2
"[""kirim"", ""cepat"", ""masker"", ""jahit"", ""rapi"", ""bahan"", ""kain"", ""baik""]",2
"[""warna"", ""sesuai"", ""pic"", ""cantik""]",3
"[""masker"", ""bagus"", ""sesuai"", ""harga""]",2
"[""bahan"", ""adem"", ""jahit"", ""rapi""]",2
"[""ukur"", ""sesuai"", ""model"", ""cantik"", ""bahan"", ""adem"", ""istri"", ""suka"", ""banget""]",3
"[""bahan"", ""adem"", ""warna"", ""cantik"", ""ukur"", ""sesuai"", ""terimakasih""]",3
"[""tidak"", ""terawang"", ""ukur"", ""sesuai"", ""bahan"", ""adem"", ""jahit"", ""rapi"", ""warna"", ""cantik"", ""model"", ""cantik""]",3
"[""mantab"", ""bahan"", ""adem"", ""ukur"", ""sesuai"", ""model"", ""cantik"", ""warna"", ""cantik"", ""jahit"", ""rapi"", ""tidak"", ""terawang""]",3
"[""tidak"", ""terawang"", ""model"", ""cantik"", ""bahan"", ""adem"", ""warna"", ""cantik"", ""ukur"", ""sesuai"", ""jahit"", ""rapi""]",3
"[""alhamdulillah"", ""dpt"", ""traktir"", ""tokopedia"", ""moga"", ""ngasih"", ""gratis"", ""sesuai"", ""ukur"", ""gak"", ""papa"", ""makasih"", ""seller"", ""yg"", ""udah"", ""rela"", ""ngasih"", ""gratis"", ""kepakek"", ""utk"", ""rumah"", ""aja"", ""warna"", ""cantik"", ""tidak"", ""terawang""]",2
"[""suka"", ""jilbab"", ""bagus"", ""nyaman"", ""dipake""]",3
"[""barang"", ""sesuai"", ""deskripsipenjual"", ""ramah"", ""fast"", ""respon""]",2
"[""bahan"", ""lembut"", ""anti"", ""slip"", ""ukur"", ""sesuai"", ""bahan"", ""tebal"", ""warna"", ""cantik""]",2
"[""warna"", ""cantik"", ""ukur"", ""sesuai"", ""bahan"", ""lembut"", ""maaf"", ""foto"", ""nya"", ""pocketnya"", ""aja"", ""sajadah"", ""cuci""]",2
"[""barang"", ""sesuai"", ""kirim"", ""cepat"", ""makasih""]",2
"[""alhamdulillah"", ""paket"", ""nya"", ""sesuai"", ""gambar"", ""nya"", ""trimakasih""]",2
"[""respon"", ""cepat"", ""barang"", ""bagus""]",2
"[""bahan"", ""kualitas"", ""ukur"", ""sesuai"", ""warna"", ""sesuai"", ""potong"", ""rapi"", ""model"", ""keren"", ""bahan"", ""serap"", ""keringat""]",2
"[""produk"", ""sesuai"", ""ekspektasi"", ""kirim"", ""barang"", ""cepat"", ""pokok"", ""recommended"", ""dah""]",3
"[""model"", ""keren"", ""ukur"", ""sesuai"", ""bahan"", ""kualitas"", ""potong"", ""rapi"", ""bahan"", ""serap"", ""keringat"", ""warna"", ""sesuai""]",2
"[""bahan"", ""kualitas"", ""ukur"", ""sesuai"", ""model"", ""keren"", ""warna"", ""sesuai"", ""potong"", ""rapi""]",2
"[""barang"", ""nya"", ""bagus"", ""kain"", ""elastis"", ""mantap""]",2
"[""barang"", ""baik"", ""packing"", ""rapih"", ""baik"", ""terima"", ""kasih""]",2
"[""tidak"", ""terawang"", ""jahit"", ""rapi"", ""mudah"", ""bentuk"", ""warna"", ""cantik"", ""nyaman"", ""pakai""]",2
"[""jahit"", ""rapi"", ""model"", ""cantik"", ""nyaman"", ""pakai"", ""bahan"", ""adem"", ""tidak"", ""terawang""]",3
"[""suka"", ""banget"", ""makasih"", ""kak""]",3
"[""alhamdulilah"", ""jilbab"", ""bagus"", ""nggak"", ""nerawang"", ""diskon"", ""tokped"", ""makasii"", ""seller""]",2
"[""tidak"", ""terawang"", ""mudah"", ""bentuk"", ""jahit"", ""rapi"", ""bahan"", ""adem"", ""nyaman"", ""pakai"", ""model"", ""cantik"", ""warna"", ""cantik""]",3
"[""bahan"", ""adem""]",2
"[""nyaman"", ""pakai"", ""model"", ""cantik""]",2
"[""model"", ""cantik"", ""bahan"", ""adem"", ""nyaman"", ""pakai"", ""jahit"", ""rapi"", ""warna"", ""cantik"", ""mudah"", ""bentuk""]",3
"[""jahit"", ""rapi"", ""warna"", ""cantik"", ""mudah"", ""bentuk""]",2
"[""jahit"", ""rapi"", ""model"", ""cantik"", ""warna"", ""cantik"", ""terimakasih"", ""kk""]",3
"[""tidak"", ""terawang"", ""mudah"", ""bentuk"", ""warna"", ""cantik"", ""pesan"", ""cepat"", ""belanja"", ""d"", ""toko"", ""tidak"", ""kecewa""]",2
"[""warna"", ""cantik"", ""kirim"", ""cpettt"", ""makaci"", ""kurir"", ""ujan"", ""d"", ""anterin""]",2
"[""masker"", ""nyaman"", ""pakai"", ""tidak"", ""sesak"", ""bagus""]",2
"[""enak"", ""pakai"", ""cocok"", ""wajah"", ""sy"", ""mantap""]",2
"[""bahan"", ""tebal"", ""bagus"", ""cepat"", ""terima"", ""kasih""]",2
"[""mksh"", ""paket"", ""dah"", ""cepat"", ""bahan"", ""bagus"", ""suka""]",3
"[""barang"", ""bagus"", ""sesuai"", ""sana"", ""kirim"", ""cepat"", ""positive"", ""job""]",2
"[""barang"", ""sesuai"", ""gambar"", ""mantul"", ""cepat"", ""nyampe"", ""puas"", ""banget""]",3
"[""tidak"", ""terawang"", ""nyaman"", ""pakai"", ""mudah"", ""bentuk"", ""model"", ""cantik"", ""bahan"", ""adem"", ""jahit"", ""rapi"", ""warna"", ""cantik""]",3
"[""bahan"", ""adem"", ""nyaman"", ""pakai""]",2
"[""tidak"", ""terawang"", ""mudah"", ""bentuk"", ""nyaman"", ""pakai"", ""jahit"", ""rapi"", ""bahan"", ""adem"", ""warna"", ""cantik"", ""model"", ""cantik""]",3
"[""barang"", ""bagus"", ""bahan"", ""adem"", ""model"", ""cantik""]",3
"[""bagus"", ""admin"", ""garcep"", ""warna"", ""kosong"", ""langsung"", ""konfirmasibahannya"", ""adem"", ""jahit"", ""rapi"", ""warna"", ""cantik""]",2
"[""makasiih"", ""krudung"", ""nya"", ""bagus"", ""istri"", ""suka""]",2
"[""tidak"", ""terawang"", ""nyaman"", ""pakai"", ""bahan"", ""adem"", ""jahit"", ""rapi""]",2
"[""tidak"", ""terawang"", ""mudah"", ""bentuk"", ""jahit"", ""rapi"", ""nyaman"", ""pakai"", ""warna"", ""cantik"", ""model"", ""cantik"", ""bahan"", ""adem""]",3
"[""jahit"", ""rapi"", ""warna"", ""cantik""]",2
"[""bahan"", ""adem"", ""jahit"", ""rapi"", ""tidak"", ""terawang"", ""mudah"", ""bentuk"", ""warna"", ""cantik"", ""nyaman"", ""pakai""]",2
"[""tidak"", ""terawang"", ""bahan"", ""adem""]",2
"[""mantap"", ""hijabnyaaa"", ""enaaaaaak"", ""pakai"", ""adeeeeem""]",3
"[""tidak"", ""full"", ""leather"", ""kecewa"", ""tidak"", ""full"", ""leather"", ""seller"", ""tidak"", ""kasih"", ""info"", ""pakai"", ""kanvas"", ""pakai"", ""kulit""]",4
"[""beli"", ""barang"", ""barang"", ""nya"", ""tidak"", ""status"", ""selesai"", ""kembali"", ""uang""]",1
"[""saku"", ""kiri"", ""kemeja"", ""nampak"", ""sobek"", ""tidak"", ""jahit"", ""bolong"", ""jahit"", ""saku"", ""kemeja"", ""kiri"", ""moga"", ""beli"", ""cacat"", ""pakai"", ""baik"", ""tidak"", ""jual"", ""beli"", ""tidak"", ""ulang"", ""salah"", ""terima"", ""kasih"", ""perhati""]",1
"[""respon"", ""seller"", ""cepat"", ""proses"", ""kirim"", ""cepat"", ""model"", ""bahan"", ""ok"", ""kualitas"", ""jahit"", ""silah"", ""lihat"", ""gambar"", ""deh"", ""kerut"", ""jahit"", ""pundak"", ""lengan"", ""kerah"", ""bingung"", ""pake"", ""baju"", ""gk"", ""dipake"", ""mubazir"", ""dipake"", ""ya"", ""malu"", ""mohon"", ""perhati"", ""seller"", ""terima"", ""kasih""]",1
"[""pesan"", ""warna"", ""putih"", ""yg"", ""putih"", ""kosong"", ""alih"", ""hitam"", ""ee"", ""yg"", ""merah"", ""maron"", ""pusiiing"", ""kayak"", ""ngak"", ""layan""]",1
"[""packaging"", ""nya"", ""plastik"", ""item"", ""itu"", ""sobek"", ""pas"", ""terima""]",4
"[""pesan"", ""hitam"", ""kirim"", ""warna"", ""kopi"", ""next"", ""please"", ""teliti"", ""warna"", ""hitam"", ""nya"", ""gak"", ""please"", ""info""]",4
"[""jahit"", ""tidak"", ""pas"", ""kancing"", ""celana"", ""tidak"", ""kuat"", ""sorry"", ""jujur""]",4
"[""dapet"", ""celana"", ""gak"", ""kancing"", ""sayang""]",4
"[""ukur"", ""tidak"", ""konsisten"", ""beli"", ""muas"", ""beli"", ""besar"", ""size"", ""nya"", ""stelah"", ""komplain"", ""beli"", ""tidak"", ""komplain"", ""beli"", ""besar""]",4
"[""sen"", ""warna"", ""hitam"", ""gold"", ""konfirm"", ""by"", ""wa"", ""barang"", ""peyok"", ""kiri"", ""kanan"", ""kecewa""]",4
"[""respon"", ""sebenernya"", ""cepet"", ""pas"", ""sampe"", ""barang"", ""nya"", ""penyok"", ""dikit"", ""tp"", ""g"", ""aju"", ""komplain"", ""krna"", ""sleting"", ""g"", ""lem"", ""tembak"", ""nempel"", ""nutupin"", ""jalan"", ""sleting"", ""benerin"", ""kunci"", ""sekrang"", ""g"", ""kode""]",4
"[""koper"", ""penuh"", ""lecet"", ""lecet"", ""kelupas"", ""mana""]",4
"[""salah"", ""putar"", ""kunci"", ""los"", ""kunci"", ""jd"", ""tdk"", ""pakai"", ""tp"", ""sy"", ""males"", ""return"", ""sesuai"", ""harga"", ""x"", ""ya"", ""utk"", ""respon"", ""sich"", ""oke"", ""tp"", ""tdk"", ""say"", ""sorry"", ""dr"", ""jual""]",1
"[""barang"", ""tuju"", ""kirim"", ""mohon"", ""perhati"", ""barang""]",1
"[""jahit"", ""tidak"", ""rapih""]",4
"[""kirim"", ""oke"", ""jahit"", ""oke"", ""pas"", ""dapet"", ""kancing"", ""rusak""]",4
"[""beranta"", ""benang"", ""nya"", ""anda"", ""bagus"", ""mahal"", ""yg"", ""bagus"", ""nya""]",1
"[""fittingnya"", ""kurang"", ""sesuai"", ""dgn"", ""yg"", ""harap"", ""sih"", ""bahan"", ""enak""]",4
"[""kids"", ""bener"", ""yg"", ""beda"", ""bahan"", ""tipis"", ""yg"", ""pesan"", ""yg"", ""katup"", ""kagak""]",1
"[""proses"", ""packing"", ""lambat""]",1
"[""barang"", ""nya"", ""kotor"", ""bintik"", ""hitam"", ""bintik"", ""putih"", ""jamur""]",1
"[""jam"", ""aja"", ""tidak"", ""harga"", ""juta"", ""teknik"", ""marketingnya""]",0
"[""barang"", ""buka"", ""pakai"", ""jahit"", ""yg"", ""buka"", ""negative"", ""quality"", ""control""]",4
"[""topi"", ""warna"", ""pudar"", ""gak"", ""sesuai"", ""pic"", ""kecewa"", ""terimakasih""]",4
"[""jahit"", ""tidak"", ""rapih"", ""jahit"", ""sambung"", ""samping""]",4
"[""cacat"", ""lipat"", ""jahit""]",4
"[""kirim"", ""yg"", ""robek"", ""ga"", ""cek"", ""sblm"", ""dikirimmurah"", ""sih"", ""emg"", ""tp"", ""jgn"", ""barang"", ""rusak"", ""yg"", ""kirim"", ""min""]",0
"[""maaf"", ""kualitas"", ""buruk"", ""bahan"", ""tipis"", ""lingkar"", ""kepala"", ""gak"", ""setel""]",4
"[""atur"", ""topi"", ""plastik"", ""gampang"", ""putus""]",1
"[""tampil"", ""si"", ""ok"", ""banget"", ""bahan"", ""tipis"", ""banget"", ""dipake"", ""pakai"", ""normal"", ""minggu"", ""jahit"", ""udah"", ""sobek""]",0
